ordinal,journey_kind,scheduled_at_unix_microseconds,offered_at_unix_microseconds,arrival_lag_microseconds,admission_status,admission_microseconds,completion_microseconds,authoritative_completion_microseconds,run_id,idempotency_replay_checked,idempotency_replay_passed,evidence_checked,evidence_passed,total_agent_runs,child_agent_runs,thread_events,workflow_instances,tool_calls,approvals,tool_attempts,error_class
487,measured-agent-decision,1785818992947288,1785818992948612,1324,201,56441,1081640,90760,run-root-114514,false,false,true,true,1,0,2,1,0,0,0,
488,measured-agent-decision,1785818992990766,1785818992991335,569,201,57186,1084210,95493,run-root-114515,false,false,true,true,1,0,2,1,0,0,0,
489,measured-agent-decision,1785818993034244,1785818993036213,1969,201,66010,1132108,144213,run-root-114516,false,false,true,true,1,0,2,1,0,0,0,
490,measured-agent-decision,1785818993077722,1785818993078639,917,201,53226,1125699,126146,run-root-114517,false,false,true,true,2,1,2,0,0,0,0,
491,measured-agent-decision,1785818993121201,1785818993122503,1302,201,66242,1134832,147982,run-root-114518,false,false,true,true,2,1,2,0,0,0,0,
492,measured-agent-decision,1785818993164679,1785818993166010,1331,201,54660,1120341,120437,run-root-114519,false,false,true,true,2,1,2,0,0,0,0,
493,measured-agent-decision,1785818993208157,1785818993209525,1368,201,71950,1094452,197901,run-root-114520,false,false,true,true,2,1,2,0,0,0,0,
494,measured-agent-decision,1785818993251635,1785818993253178,1543,201,72913,1137625,201099,run-root-114521,false,false,true,true,2,1,2,0,0,0,0,
495,measured-agent-decision,1785818993295114,1785818993296402,1288,201,72199,1124997,206844,run-root-114522,false,false,true,true,2,1,2,0,0,0,0,
496,measured-agent-decision,1785818993338592,1785818993339366,774,201,71887,1100914,208953,run-root-114523,false,false,true,true,2,1,2,0,0,0,0,
497,measured-agent-decision,1785818993382070,1785818993383128,1058,201,71687,1099381,195692,run-root-114524,false,false,true,true,2,1,2,0,0,0,0,
498,measured-agent-decision,1785818993425548,1785818993426960,1412,201,76159,1099259,192170,run-root-114525,false,false,true,true,2,1,2,0,0,0,0,
499,measured-agent-decision,1785818993469027,1785818993470791,1764,201,48686,1074472,263785,run-root-114526,false,false,true,true,5,4,2,0,0,0,0,
500,measured-agent-decision,1785818993512505,1785818993513978,1473,201,49437,1077559,259139,run-root-114527,true,true,true,true,5,4,2,0,0,0,0,
501,measured-agent-decision,1785818993555983,1785818993557446,1463,201,49031,1121403,250671,run-root-114528,false,false,true,true,5,4,2,0,0,0,0,
502,measured-agent-decision,1785818993599462,1785818993600153,691,201,73315,142828,105228,run-root-114529,false,false,true,true,1,0,2,0,0,0,0,
503,measured-agent-decision,1785818993642940,1785818993644543,1603,201,62688,111464,92632,run-root-114530,false,false,true,true,1,0,2,0,0,0,0,
504,measured-agent-decision,1785818993686418,1785818993687472,1054,201,73348,1098096,101604,run-root-114531,false,false,true,true,1,0,2,0,0,0,0,
505,measured-agent-decision,1785818993729896,1785818993731646,1750,201,52488,1077124,93351,run-root-114532,false,false,true,true,1,0,2,1,1,1,1,
506,measured-agent-decision,1785818993773375,1785818993774834,1459,201,49627,1074020,85619,run-root-114533,false,false,true,true,1,0,2,1,1,1,1,
507,measured-agent-decision,1785818993816853,1785818993819006,2153,201,53605,1078339,96685,run-root-114534,false,false,true,true,1,0,2,1,1,1,1,
508,measured-agent-decision,1785818993860331,1785818993861554,1223,201,70193,1097935,181487,run-root-114535,false,false,true,true,1,0,2,0,0,0,0,
509,measured-agent-decision,1785818993903809,1785818993905736,1927,201,48015,1116909,139158,run-root-114536,false,false,true,true,1,0,2,0,0,0,0,
510,measured-agent-decision,1785818993947288,1785818993948854,1566,201,67912,1092645,94095,run-root-114537,false,false,true,true,1,0,2,0,0,0,0,
511,measured-agent-decision,1785818993990766,1785818993992135,1369,201,66064,1087528,88884,run-root-114538,false,false,true,true,1,0,2,0,0,0,0,
512,measured-agent-decision,1785818994034244,1785818994035973,1729,201,78581,141642,92666,run-root-114539,false,false,true,true,1,0,2,0,0,0,0,
513,measured-agent-decision,1785818994077722,1785818994079100,1378,201,47632,107195,62906,run-root-114540,false,false,true,true,1,0,2,0,0,0,0,
514,measured-agent-decision,1785818994121201,1785818994122509,1308,201,80638,144336,128511,run-root-114541,false,false,true,true,1,0,2,0,0,0,0,
515,measured-agent-decision,1785818994164679,1785818994166208,1529,201,67694,120798,85113,run-root-114542,false,false,true,true,1,0,2,0,0,0,0,
516,measured-agent-decision,1785818994208157,1785818994209792,1635,201,73766,1097130,132507,run-root-114543,false,false,true,true,1,0,2,0,0,0,0,
517,measured-agent-decision,1785818994251635,1785818994252539,904,201,73728,1099771,92909,run-root-114544,false,false,true,true,1,0,2,0,0,0,0,
518,measured-agent-decision,1785818994295114,1785818994296627,1513,201,78718,1104303,157653,run-root-114545,false,false,true,true,1,0,2,0,0,0,0,
519,measured-agent-decision,1785818994338592,1785818994339456,864,201,57515,1085637,115023,run-root-114546,false,false,true,true,1,0,2,0,0,0,0,
